cohesion,syntax,vocabulary,phraseology,grammar,conventions
3.0852612490743634,3.000462149402243,3.2815249470079397,3.122971772353251,3.112585959380173,2.7887146966494405
3.382906719981004,3.354773296439355,3.5587461082654386,3.47115846620872,3.504796463752869,3.281352962144403
3.015607956865405,3.0388148751808357,3.222980676109146,3.1595036993309615,3.1197177240516085,2.798639583939032
3.721362778652422,3.666538874806892,3.8484796150663545,3.80922100878681,3.7963570670584748,3.604529362332691
3.763541785692029,3.7249134958289165,3.96874210474133,3.8973292530821455,3.8627262828336693,3.6239948090139578
3.160484238175421,3.079012565373507,3.275891540563516,3.2234075534469135,3.246454296544557,2.8493741094356615
4.317295031977264,4.220603525766388,4.534321105271147,4.329431934557164,4.272752446013506,4.091661356274645
3.179419209961961,3.1521478714328626,3.4904611234897573,3.3772346207954236,3.288849364064809,2.8010259301176896
3.0621627020993625,3.113633561779351,3.3075371222125343,3.3041997741644478,3.3051214299781337,2.849958775958954
3.1070706465664077,3.116297788077926,3.3533541151880617,3.179827146787301,3.1507321655255955,3.009831339177346
2.7714086268783764,2.9138815231728286,3.043074881168215,2.9479423819457,3.0842443489037503,2.7336729802115847
3.7261268890841794,3.7329919880781137,3.965563274814916,3.9134432616066492,3.900745974982483,3.7328751541341627
3.167703203885316,3.113096280946771,3.246367485300265,3.1548331190316627,3.3688019211096245,3.056442033919004
3.7989666213476063,3.8229321069843594,3.978562716361212,3.9316318796949328,3.9778902590822782,3.7593038327825323
2.735736014855563,2.825143754730269,3.1278958498180565,3.005755649052764,3.172024310595153,2.740898708287606
2.8543443579409056,3.004771753454209,3.074263407707996,3.086372528962154,3.185047057037828,2.9206133658120295
3.3083378220834554,3.200186574460828,3.5991307927906178,3.3909336206374,3.2950364468539415,2.880551662328781
3.1442003211914735,3.167519982209443,3.336902466133516,3.207783993564643,3.360838413287479,3.2530647015572924
3.5605669520921728,3.4533488278987066,3.61676446662379,3.6257198381363156,3.6317541326707206,3.2821002756420157
3.2616082794853867,3.3361438706907482,3.5803328114383097,3.4087394754998135,3.5321542099264986,3.389953832311579
3.7844610695149776,3.842288176947447,3.939042906843097,3.895606497078548,3.887008538558474,3.8857104403044884
3.712031459132974,3.675907032344133,3.9346022159189875,3.803206801794791,3.8254627910131136,3.5507897017642316
3.6171605778609055,3.537637427716751,3.6985063223352044,3.730352287622892,3.6212667125606925,3.2965976507895074
3.951382908832768,3.879591770695532,4.21237190603198,4.091624481276641,3.9536004998872345,3.7243644552933395
3.2298001191125785,3.2557993194152113,3.541564334403511,3.3678239896863316,3.383962676295864,3.3003056983894234
3.6900585731178097,3.6139264558607263,3.805228227331207,3.752623807906562,3.712543324107524,3.580063478658674
3.6385584407673504,3.641283533731295,3.724985084274822,3.731686530995366,3.8291721859112684,3.7335147397553863
2.828481374345812,2.9865486669946524,3.1379817756265305,3.101329898191965,3.151574358996177,2.947672953256399
2.818882087512793,3.02729213624176,3.2219081583440747,3.196470502485175,3.309270147092065,3.0104728594319963
3.668064561582744,3.746490744937975,3.962134247309339,3.949326755332515,3.9557105663199916,3.592702949507861
2.9566840741023936,3.047563648196853,3.262006857466356,3.1809172097362284,3.2499804820442924,2.762615192064384
3.0773803270411833,3.0627052222808038,3.36819360983473,3.1472619626341776,3.1247155108492124,3.0154134068562106
3.5527502610775503,3.5005592286333966,3.7446641823364137,3.6789916638928046,3.5641196156322676,3.3842158626703664
3.3495089506504927,3.391087792499744,3.5715087110039843,3.440562577177455,3.518604226089784,3.3245555746410567
3.097367710317729,3.101008397727975,3.2996955892837696,3.263396089331751,3.2873566915827253,2.889920906656416
3.425355634542591,3.4105594321122075,3.603458363583634,3.625193084386282,3.5199655182158924,3.128482167029087
3.04089171853295,3.13340439512569,3.3768355427341374,3.293421320751171,3.431108345730901,3.241084956805679
3.655180249323721,3.645550283566881,3.7993775264361243,3.70482152390454,3.7510296731267543,3.584030719575652
3.9993479817537905,3.92100629430099,4.095082781939974,4.04342580074818,4.004161567900575,3.716061073523786
3.5213884759769387,3.602828775819977,3.782796834898798,3.746623640608122,3.7704692270893565,3.619957514467254
3.06580336165899,3.1586086452904176,3.3683472201177755,3.262586216637186,3.360778443082904,3.186055393858853
2.7943829785625947,2.730406504507453,3.013960971079091,2.9760709291557217,3.0255826600765325,2.3791784693212046
4.177297292456216,4.156601360560299,4.425732100002731,4.2639039184213345,4.266816392725005,4.082621898858149
2.7961484678172113,2.9469446312302052,3.157780334647233,3.1502235200565654,3.276405539320905,2.840882157358176
2.724459852686447,2.706397510576351,2.8378615127959446,2.6786385600852056,2.84672218867581,2.410309122705323
3.5211745365597644,3.4259116709911592,3.6830510261906415,3.553304174847293,3.5952849527789277,3.3951107557360793
3.2082369234739847,3.2691121008964474,3.662072390926517,3.540302516469347,3.4140613915440374,3.078152053644916
3.343968525565206,3.23255563241476,3.2767508674222516,3.2738930505267017,3.3019678749221155,3.1882150129262308
3.175739505256225,3.1007000338036343,3.262522069135807,3.182551168975988,3.2886412057478434,3.2689542133394123
2.9930191459532347,2.990507817808683,3.240085059588488,3.176316815740328,3.2354550237492488,2.928816806239592
3.3195985814728055,3.382359400938087,3.459980125386571,3.4606553916755765,3.5605463856625477,3.4145722705425117
2.7131619575731376,2.6806674117986153,2.8844796132311155,2.7724936904175213,2.8196834843668572,2.568149312510628
3.4254295494495404,3.2849993772550534,3.4611448206434243,3.4395572517010953,3.3694499857436293,3.145257558741722
3.475836901232813,3.4820528028321385,3.5904194322799103,3.63640213776248,3.5940232951822413,3.3561864465030373
4.193019378872472,4.068164099047806,4.252526023518829,4.086552512316161,4.025551642521171,4.0136604501537345
3.9314431183618055,3.9076771827250703,4.090947753391366,4.024626329192678,3.9709892603143007,3.784448649401032
3.4374257206597276,3.6219989531997028,3.6904107101085004,3.701118920419518,3.890770977296608,3.7115909923976114
3.266344871113853,3.1138273629174176,3.420940724076716,3.339019779598156,3.234589779031425,2.74386018818282
3.7197088598480796,3.6771610264001264,3.944097979177995,3.8190983055977195,3.7412338176065982,3.6806322752386658
3.7207659168486416,3.8067191012026713,3.930839645825561,3.9434862829617936,4.013145802084209,3.7946164205903985
3.8322838657095444,3.7575865024421633,3.8842218170780454,3.8575910501336916,3.872745024894036,3.639626768053546
3.8166625103910286,3.792579783726409,4.124466992633141,3.981310236456279,3.867958994296231,3.5635044694059848
3.2773797633045825,3.3031949832809615,3.3996426826002644,3.4609047359168814,3.528343997994093,3.0377139789401846
4.050525482462986,3.9883026135532544,4.138570801899246,4.066139272708769,4.037614496250093,3.8767855442701276
3.0592734343962893,3.09996922406357,3.3536007320848693,3.187570540743601,3.202153086194763,3.199454998714492
3.5658866177824677,3.5306550888127815,3.8235246119815947,3.7123777680656276,3.630786340030773,3.4351620841638875
3.3904886825577,3.4971287424869377,3.652667960570092,3.6108304077540723,3.771147377698151,3.646421998591303
3.1823483865965674,3.0857477376616202,3.346724616541197,3.2994081106208544,3.302534310591325,2.8610311824449015
3.03898157775775,2.9655534457471275,3.1809375491262197,3.121895911001084,3.2049705525681578,2.677798755805398
2.970820694462139,2.9404047563180056,3.1080353544147346,3.13353828992137,3.1861766302936148,2.7169042750149393
4.148467195851836,4.130078845880278,4.295737605422127,4.259207375292735,4.285342808737711,4.083336471147385
3.4281354079680537,3.382243599723666,3.5532247261646113,3.511636711427016,3.4405761944439393,3.3192679665853313
3.944391512558212,3.9300418616947206,4.052199236679679,4.0345739200276105,4.067856215378333,3.8816389669914244
2.8682995856581215,2.8342927794483628,3.0605055206458287,3.0776327336308187,3.0916381164300946,2.5870912972292084
3.6528751043945693,3.678258550688382,3.895285606736246,3.7737485106399555,3.8546424067957625,3.640747802286702
2.7398535980452476,2.7880449162572454,2.9623928243902533,2.8983254348294523,2.940874590499626,2.7596602546295976
2.9075329087128594,2.8098336575517764,3.3638972590849052,3.230206755002916,3.150370709517899,2.509062039690218
3.4766320293634614,3.411818013734044,3.639763621513815,3.6305264722863515,3.5031293971560764,3.315591071382843
3.2927544239720694,3.3229123459391934,3.482107595584254,3.4000269260306353,3.487462667660531,3.497800455937168
4.070768981297448,3.996913734222176,4.228145036607162,4.119049291190039,4.045112061789114,3.960377013637148
3.3003421463080076,3.2432203700824416,3.479499115116412,3.40836617670976,3.3220538283417467,2.910076604082229
2.4666431818518255,2.415889863580262,2.8367994067087707,2.6618386774103593,2.636628623191104,2.5034449039049766
3.541675729293438,3.4434476716979177,3.6139076847297216,3.6662657378494132,3.648596268021083,3.275719243364855
3.2617696780484056,3.267800308235983,3.530736668068668,3.367582243716691,3.3762871770026703,3.3970083220350595
3.0996135459176255,3.168899802412243,3.382323321484617,3.306310643120875,3.3735891166372927,3.092673612114993
3.633181721753928,3.6921524966748978,3.8789481069737684,3.782305195932787,3.852478140710018,3.6540669395139016
3.3729476286709423,3.372255082975655,3.612853614957979,3.5294326917430787,3.560636353743654,3.3814437445119574
2.9818340212519066,2.9101285757429514,3.0902084506385457,3.0540264823687897,3.148247409281857,2.9934602786106645
3.5429431194017527,3.473607646845153,3.7826394138518444,3.6280157739441865,3.4485150463642764,3.336874143480124
3.110501788327822,3.233589306096398,3.437839223950765,3.395879613747419,3.470582935810916,3.154724468183099
3.747524509997411,3.695864279253616,3.8972118559961086,3.7312612088221613,3.6624104080778546,3.535473855653281
3.6841879697024025,3.7985756015586776,3.8895332729939507,3.9468291711123684,4.003988377756437,3.7601682328675756
3.2211023333021354,3.248627674658616,3.422123214901238,3.2637398810309173,3.4563869613659968,3.2359049478466018
3.6928349777315503,3.6546252177292047,3.85892386562588,3.7276675238405477,3.6998587954892876,3.5885504653333564
3.3569009727702435,3.294450968657276,3.472337842341554,3.4221876305548102,3.483822838558117,3.201189601659147
2.9467493999015826,3.0756973697255328,3.2680788481091847,3.1584086582568203,3.3001166014635004,3.107888014443601
2.8684177578600805,2.8235611439134507,3.1157646135528005,2.9530501470289723,2.896122241663221,2.6718717510388963
3.044479096666739,3.044867388414638,3.1996259410148697,3.0835414287559777,3.1140337054226572,3.0511942872537503
3.2907876263280755,3.3909822452052074,3.4810169613104676,3.423563494028822,3.6020514974491156,3.39824228717962
3.5477103801989336,3.5868194977567236,3.684201036782321,3.606659496286398,3.690563551430861,3.569073773260863
3.4376182646604136,3.5868965498835026,3.723391239832501,3.6196282037077783,3.7504421999283633,3.5264358530620505
3.682908652917951,3.6711266947455905,3.852363784612175,3.7026794013041755,3.828981977589166,3.7642321274759682
3.5515244649983235,3.56648337722841,3.7195939630113006,3.695294771607458,3.7182795037623864,3.497319009473815
3.8287911207157252,3.7274040866445537,4.01061634348082,3.845685186679014,3.6645130109043396,3.5154933606076124
3.302434098585358,3.2127514267911454,3.4412115212212324,3.2977419739325438,3.362306679149346,3.0451174568837787
3.7432423051689048,3.7484926706447954,3.832101227850663,3.887803211194445,3.8752710367282788,3.725812157318095
3.7113396812950303,3.7034605815126156,3.99631543204733,3.8330943689790065,3.6914384588707394,3.510428722456832
3.736852130309425,3.600920614691582,3.7725296777528134,3.7310458883990116,3.6592704655414154,3.356881993661195
3.7746391692853525,3.7272844651377994,3.806455090332082,3.737793191126071,3.8619680083874446,3.887140036357441
3.736944664465682,3.756740308758245,3.9410782447448116,3.895791576866605,3.937443724412271,3.6782604902330647
3.848818166399719,3.7424707296568114,3.9821983653706523,3.8107072228905716,3.8572414772002697,3.5498953304359997
2.9905319509842325,3.086675224244023,3.2923833409108347,3.2620835986249075,3.325245884125331,3.027665647794401
3.500839975305169,3.514558716913033,3.7333982672082415,3.690067884395332,3.6410770846488716,3.431254400235444
3.331362496194312,3.3711789994229524,3.578693631211624,3.489971017273626,3.497961577283582,3.342310318609985
3.3158041734053336,3.4344140116203024,3.600663695171426,3.525051759534133,3.6743685507926296,3.4928763839874586
2.9452224593980727,3.123075171061135,3.3948694987757895,3.360528398769439,3.4552663057406563,3.1238204583667804
3.047327489401196,3.1362727485105037,3.3202019810017003,3.2770969519582196,3.4194814341963884,3.154077299857013
3.385129659899405,3.375145231294616,3.6522431821075814,3.547759598959116,3.572116467668526,3.3125524990525745
4.285623183147568,4.2112218609970276,4.498049845067866,4.270011161278026,4.271754037105375,4.178373115669578
3.2789795865802454,3.1519280234948432,3.406164957605562,3.2132552108602295,3.0471695921355098,3.308301145475617
3.0105735755074967,3.1016567582333607,3.233358736688067,3.1327148400783145,3.237055476499502,3.063097390134579
3.345106261695433,3.2751819999242464,3.517896572662415,3.399767736232074,3.4336368300257316,3.194435366884879
4.210955074273903,4.168441306020568,4.358161982438934,4.214346220992701,4.20241394906852,4.034252704221263
3.6101529075298444,3.63344637823559,3.9171330865222456,3.7811939091955797,3.7115591384991493,3.482896127578709
3.2811255322997273,3.210546501448778,3.4671833544002473,3.4047440076851814,3.540432873572807,3.1092380924914487
3.8087154906555147,3.7867351576129433,3.9716779598097753,3.8460769393537872,3.8088395339308736,3.686589336425507
2.744153631507627,2.786441449771317,3.435601834211218,3.1835875753587417,3.0058000506367395,2.8586191011526614
3.5612832816051614,3.5146743302864243,3.765700753923206,3.616667375570527,3.61180579682612,3.4617174359845366
3.0177920799765086,3.071813950591639,3.22365951981286,3.183470450795505,3.330436233285006,3.0832467550853027
3.840028419263801,3.8199968133913,4.0746755237517895,4.073071859937746,4.0206002859155925,3.7800132504255863
3.4103285129552923,3.4843186390096843,3.637792133822353,3.565868953009427,3.8182865768460514,3.6961415894768734
2.8472913536588558,2.946021857046929,3.342854613302441,3.2496070667411043,3.2485186822473575,2.787438794032637
2.9648806930233977,2.9516284010093017,3.2791802858226857,3.070712827650967,3.1331965587335375,2.9656375510343325
2.9486749711283364,3.053155898140945,3.2318472052783376,3.2024141170548015,3.269635119191472,3.0091638659837465
4.0261266387101875,3.9263960059725553,3.9728517515028194,3.9750264370230672,4.02477790715053,3.9744599928267617
2.911933515336046,2.895945726892537,3.045747770496637,2.985895004615122,3.2167554266589233,3.0015923967171894
3.695169855898756,3.6759348746523135,3.7690989000081356,3.7318456252376992,3.801986347144866,3.6503906622889026
3.807781569974904,3.8385295756672844,3.854842088877912,3.842252776421648,3.995365082739423,3.8815955484133413
3.0240018165579086,3.052553423006289,3.2473032566453868,3.196230138134058,3.1917577618184447,2.9731875607520433
2.9879910517275157,3.1001692684033704,3.230649458099072,3.078863117599245,3.2234175036493475,3.199306178942483
3.4542468780997133,3.4344147615803684,3.6177584310914126,3.5803468571844927,3.591467228699462,3.2194047764642395
3.7271514889658692,3.674413470302991,3.9689217691579315,3.827119171427267,3.6792223122930965,3.3298190593773302
3.4108873388623464,3.4399687116838695,3.7146334381667114,3.6394820911218333,3.651501642820116,3.3686325102883834
3.05998037303367,3.2344345726583756,3.4154919004166326,3.4034212245826234,3.551959776648136,3.1964743257977406
2.853454572240941,2.844395484487447,3.1986052309134942,2.9794717848507455,2.9650849710726943,2.505544838409241
3.793681337367154,3.704206791061801,4.008467424874253,3.831790120182222,3.6546576606300305,3.3773122669039757
3.182348553935238,3.121478323873948,3.38753818575909,3.3174738428186643,3.1968355471428227,2.8461129149805537
4.380218705503378,4.307680262718354,4.543695352226029,4.404888850930529,4.355280307044546,4.2225036295861145
4.176558022828296,4.1508798065751815,4.371625510198181,4.278123480189367,4.265328237255668,4.131665665171773
4.208998903321941,4.14666733095731,4.464403352881773,4.348930513912255,4.223247905500988,4.065473903021224
4.196669521553391,4.142649066130924,4.262750675698374,4.217100109221431,4.330819904584477,4.094770569964603
3.6517297521481646,3.7167454211998066,4.035365869798027,3.9168253081408273,3.932002189189546,3.6864259219915514
3.733083411868608,3.6646989030755837,3.7977406117976296,3.7782627069402825,3.8154835612936115,3.6329549114788677
2.9958972857962505,3.0664569488269606,3.3264541819339373,3.2027349815150905,3.29120803527948,2.9198256861395904
2.8158427853906183,2.708714072815326,3.0223513388748278,2.955970136399019,2.888625382915251,2.5503406097539587
3.854043867167703,3.7697234603908205,3.9660201337716243,3.838107162715302,3.8974474167026267,3.678964527050381
2.8389054003915635,2.871962662339956,3.1900716901379544,3.1621968098563453,3.28103749778843,2.6188484228601583
3.5014666075622967,3.337653306052033,3.5798314800976274,3.3136944916702378,3.3001868548018396,3.3450042695570934
3.6334262255082184,3.683508052209743,3.761515350284068,3.743541545984474,3.765539132543026,3.7000521207838806
3.747838759264506,3.716737641580087,3.925527980360536,3.833551602717339,3.7493663479273813,3.6900246332753732
3.6103401688114176,3.544604373191093,3.8149427577496384,3.639740467592785,3.6679512027667904,3.447673796866459
2.986235546157495,3.1093714432009936,3.2698722333499712,3.27879930730748,3.408321238913232,2.8964128635842625
2.7881684867424825,2.8661349762845765,3.2003407562669124,3.1447788238474286,3.166939339289376,2.583614972691821
3.367271209587032,3.3558491944175954,3.483477779255442,3.499862037522597,3.6462463680970103,3.278378015225198
3.213930812555231,3.2537064463713024,3.5596531602317296,3.549808031051639,3.5631277949128446,3.29871957875034
3.700927250877338,3.616464652532086,3.7087973907411853,3.6696000331285394,3.7041176122939605,3.590072467965801
3.6471433904787536,3.644664760239176,3.71109619228024,3.6856057139440774,3.677608362681441,3.7114868797241543
3.9040521039973783,3.8480311637943467,4.001567961044223,3.9823635237704966,3.8610694332158757,3.7214065131924507
3.2121131450252767,3.051081560635745,3.412186285160517,3.2250773544670364,3.133963627378892,2.582275401728957
3.5419427885828028,3.458627780855311,3.7514882720339577,3.5813540837970246,3.5337112955599275,3.4105705740584105
3.519019249697477,3.4488514110539015,3.6486396576136393,3.598748825408713,3.5551036832739165,3.333672863085082
3.3109910934310687,3.422035219964707,3.5938265848972724,3.444877671319748,3.5838625387723053,3.4406584233176014
3.2434246499133437,3.320091626997121,3.6205296034155636,3.525337005447152,3.6206602359021027,3.448376173720374
3.713496411087553,3.695239364024785,3.9038751942086996,3.7708176585284887,3.799815858399905,3.6776597561060687
3.3601851738445667,3.4205143683453336,3.599451221201707,3.5703866065644174,3.5661896895348892,3.1601686085673935
2.610952309614974,2.645821958523623,2.979513070342432,2.8384831777498944,2.8741825158045673,2.552925382783098
3.0929417059977915,3.2210821247555286,3.2788235345595584,3.283741073988139,3.5237580951842027,3.260490632571613
3.3928295213177213,3.377978920215323,3.534192452888938,3.454178453327591,3.5922704919074335,3.431478297719422
3.1761948815310785,3.2125631314524137,3.4544538371961067,3.4226242096934194,3.515270011739853,2.9444901996695885
3.4394102737682024,3.4015942595182276,3.5403997966734084,3.413461341669207,3.6411289569355088,3.4025658580786664
2.895147585942701,2.915454744062882,3.094447264474123,2.935162569277126,3.033863912212629,2.72900530185969
3.2740666861473766,3.2217429310741696,3.36414251361526,3.3067340688232054,3.495365658351914,3.264540955140999
3.724017119352557,3.65443112188827,3.9549826076356487,3.681654980876079,3.5946361613718105,3.6494602488152306
4.203611183688138,4.131552412215469,4.244013073704131,4.18046548830889,4.192822588950653,4.143531490039502
3.1762792117335774,3.2572778704139767,3.4617056885981983,3.4343102695581784,3.5978292462560217,3.2119523554619973
4.187479029755768,4.166511543703548,4.3945290375506225,4.251324246430309,4.191271281023021,4.136729106198584
3.328132374780674,3.327687903153217,3.7053757411243096,3.4901223227618354,3.2582146549792883,3.2470684463913377
3.0359117553906425,3.1579779437292643,3.1627199140808613,3.114752065430408,3.359095520505821,3.028722472582446
3.4867578771453624,3.421379098203873,3.7038672598072564,3.554545367808455,3.491287850257036,3.5002715491927683
3.0499210062022657,3.082656335714824,3.2949270346385475,3.163034161783969,3.194416495173076,2.955243996186396
4.052900128058049,4.041073543716128,4.088953383091088,4.1112453537159475,4.14523231511194,3.983315074052781
3.813579185608771,3.804910442439941,3.9913756183642226,3.922661284480202,3.9233999881645576,3.787320303814238
4.260114191613662,4.192201050813169,4.536532185274634,4.3672370186231895,4.183462038101798,4.000807242601571
2.614259655511196,2.682868964172239,2.9035051332469113,2.764909357860113,2.9624436191288575,2.649553527850438
2.807599367136023,2.8769945761441185,3.166893982982005,2.9940881810195346,3.1476583754160457,2.785882913453602
3.959659574248559,3.925597361230995,4.048076487852787,4.034951985097862,4.0525087055737465,3.812335798789931
3.95610047475033,3.8806590887438275,4.2575141261235405,4.06575832827681,3.9114433744837998,3.6313883072055675
2.567422142552023,2.5506227548434866,2.9158059374308447,2.8322840316828053,2.8390702762533238,2.6901453235192894
3.094892966532636,3.0464393917482573,3.3733051176636217,3.170205027559871,2.946042796883688,2.757895612106981
3.081168516626179,2.944915661087601,3.1113677382649336,2.9476736396481407,3.002521760922704,2.866729474487528
2.9957436860835833,3.0717666391624663,3.1854527030019755,3.125936665171369,3.1939453862934277,3.197905829041698
3.7611445345264314,3.782309764536948,3.980688350375481,3.895293011804526,3.878648705353559,3.745076504509776
2.8966570807795318,2.969849958504597,3.172776333851652,3.0259840674483325,3.1714323897294503,2.9902113751425086
3.470757189629011,3.487737333778786,3.6799287311855373,3.535605404250531,3.5970489604031384,3.466213876291301
3.3991293516641576,3.2662789275901885,3.5140846456726402,3.4206430138892845,3.382870992648592,3.239663685782555
3.158084598566715,3.1658283416628827,3.4765580449328604,3.3481128627385393,3.4667512329342633,3.1446035073735645
3.5216701855738517,3.403083002318324,3.490951983610237,3.408215253828156,3.5999505952472526,3.583310097776168
3.8040961750800952,3.8523886915277554,4.001749504929379,3.9024710420613173,3.9214872849562914,3.951254543166217
3.311100005408907,3.30827749000935,3.49349470841921,3.5315188620298694,3.532716230226066,3.0786099319596962
3.2084539755922634,3.1550641075560346,3.3896216805372408,3.3055743671853377,3.221040451942117,3.03247256126801
3.777158938339091,3.7813756191986974,3.9450470450944595,3.92261625453815,3.872587966117477,3.5785033573200073
3.320575277613645,3.3784563549508695,3.478287932474094,3.4812481136735713,3.5977086349745573,3.4209333870045895
3.0109703525543883,2.90557706461505,3.1710398351111526,3.1481800395799406,3.0768766802769965,2.72361768182132
4.064472196394968,4.003032511457288,4.27521656050466,4.1414368089444,4.022523839085715,3.9600085892458003
2.979218279558085,3.099131845606351,3.3004197711300542,3.107079614664148,3.2511754961210952,3.126724462752427
3.566324739816347,3.5755841618423823,3.698474760272757,3.6848103783190416,3.6216185292189556,3.5845204447395496
2.686105196242159,2.761855801542691,2.9736489847103122,2.9267377349362294,2.9822453342742676,2.7337809951090573
3.578555596125489,3.4522249155140083,3.6674363227361195,3.656312633107376,3.572005609813071,3.2046124778659926
2.5926160459494056,2.480322882272179,2.67726166977792,2.4446645255780135,2.395205111951539,2.1099636328691806
3.5805688906700324,3.4941344777825174,3.7757893668920617,3.6748055565240243,3.5177845900381914,3.3338791717641607
3.2283307881240204,3.1794003785985314,3.396362906443738,3.202417511142465,3.2822403485459044,3.263361041917797
3.726918436752299,3.7329788465018146,3.873757662635701,3.7588040337811526,3.83213130852738,3.7423059408356947
3.888135062199163,3.80313317763918,3.9658783707711636,3.8498863800548695,3.9463893178723444,3.895872194078178
3.0643180341166083,3.1393088731741057,3.150293513637581,3.118261686162546,3.3637363427231564,3.2108727311050975
3.63283125798631,3.7313544199556317,3.811516593075175,3.7676097482260786,3.8744156235798024,3.811993355974585
3.4790125766070368,3.5485216877650485,3.6874463503888144,3.664001583511729,3.6817303339306737,3.679438693894556
2.668335938618753,2.6195249607305673,3.0575997760264393,2.84319595374296,2.8709407116931427,2.384320081049272
3.5915483818049525,3.5983895288963987,3.6939823595210166,3.72317532833104,3.735195040192508,3.575255623360805
3.5439486515741,3.6905378839068512,3.735454305055256,3.697885956319369,3.8502690771810584,3.775012440078527
3.1163647123655136,3.105163299125608,3.349448571027911,3.2616714210767417,3.165497663615155,2.9638235589459603
3.232965535993936,3.300745931471249,3.432890851975979,3.4770436905984683,3.6167165605251026,3.3261308255786197
3.467102408366755,3.4482012956597488,3.597394037140704,3.6505370390159286,3.7074500286078598,3.392104432136205
3.925066266349835,3.771869563724348,4.031116341957032,3.8814513339009915,3.7455997191060737,3.653151037526891
3.0450232655586857,3.138102205055624,3.3192212750933576,3.2259773566242633,3.3301141355217,3.0409607406034067
3.607999383238148,3.541083313183247,3.7643942242062267,3.739841791000494,3.6927133074022804,3.501537844504691
2.882666358635797,2.884313991531929,3.0523619091598597,2.9974034901329203,3.0410932532390733,2.524328110390213
3.193248877476508,3.260299108543466,3.461814964999023,3.3804172871301588,3.4896441137370324,3.213735898229105
3.7141241023352185,3.596602804011945,3.6702258404644112,3.652195771693527,3.6491758967095302,3.4602782169802513
3.2448679103440075,3.443618137867182,3.5107670267617053,3.3701353641719574,3.688252716837299,3.43415813410937
3.2978303247941594,3.3604508101935666,3.5893321373409015,3.4673429508331592,3.5015467431457767,3.3543598827930534
3.6470368070607,3.6695553529737914,3.756593882358098,3.7544308659726413,3.8014311959102294,3.691253045716147
3.010390891218692,3.012134648005005,3.2688033423469696,3.1028065140481766,3.172341007559972,2.8492645992912253
3.276103931388576,3.2613023476962826,3.4198370976542325,3.275612473825643,3.360175160670156,3.308152657896536
3.9115340607158746,3.7970165581072575,3.94542458791991,3.8686450889179076,3.8876743541183485,3.793960876021555
3.943091975651447,3.9713393119424656,4.114102018724069,4.078120720113594,4.063863653595506,3.7852907033935477
3.2874741996712524,3.324221586763232,3.475574142208403,3.427690534610526,3.486330709600953,3.4656235205570196
4.0100870105767115,3.9536342507620055,4.0606676036127975,4.11680167539307,4.2223958634718315,3.9556369403667393
3.571005469601177,3.5829898016041244,3.7742064375441577,3.626040142006493,3.730419238319565,3.7049950524190542
2.4194879405216927,2.4821061490864116,2.8515835230888555,2.5517904600066283,2.4919338797145323,2.473094452164798
2.976296057935389,2.966179786335534,3.1656607790456617,3.0533770407050516,3.1189825067114754,2.7408750750183133
2.664415083741928,2.623016069115909,2.7812584933589584,2.7102105504476084,2.646199194038741,2.377815630324542
2.6713855751706914,2.622095073607219,2.97369272644438,2.8282886210314966,2.9020678858613245,2.612137429540029
3.6677948730164185,3.5519086381654454,3.7542053742831607,3.5477522221672615,3.585822069880503,3.5506262102314943
2.6055036235199296,2.612192308709226,2.9536146163638364,2.7158379372997135,2.7917052857810987,2.7146159089309556
4.209392698184624,4.120498227110146,4.238405300900229,4.245120475472072,4.203619255086732,4.068441206304598
4.275319644592061,4.228590941908076,4.384366137359713,4.31141157391199,4.2571293422428775,4.203782569298234
3.347163739482215,3.4290156899973727,3.532797092086051,3.576074338112775,3.7152030950683836,3.393412368465359
3.286358410848253,3.2306059200841206,3.3814664061815716,3.2999996220495222,3.300082071808151,3.153737308113297
3.6991712323420693,3.655531922139754,3.884303573126146,3.750645638267232,3.8698365696101,3.4796851510245137
3.5206453258461172,3.509503881110777,3.5175674961263628,3.365481595701064,3.563171845401847,3.682690590898967
3.52088533388766,3.579413287054457,3.759156339679647,3.7492954171536366,3.686168846131518,3.455631043065069
2.5958894789329,2.6523218304722613,2.9493976593201654,2.628559692734223,2.718951300457622,2.546831108016791
3.515115767332037,3.4980768679139462,3.647039815499337,3.503098715524577,3.5943443492954144,3.515080618012323
4.029132974675811,3.919403121311304,4.156722608592257,4.026096562664083,3.9679011659885273,3.7922974906520075
3.666245466791615,3.531372869793363,3.743798088983363,3.707491187695899,3.5418765736701303,3.210506875835785
3.0114345526474953,3.1265551364074575,3.331022798094321,3.1812104331117577,3.34280737371821,3.226242535545327
3.028587217940433,3.0518762259488215,3.3057686684946987,3.0717153674072684,3.0657100998043556,3.010382907634429
2.908240290406262,2.9374127956998737,3.205659876110375,3.0702594517862067,3.0468677297164897,2.9328527413073804
4.164983866080931,4.149063768100068,4.389700294532344,4.247500691477907,4.159448832981357,4.0434141426895165
4.394072621160863,4.331717348645399,4.4307711506862475,4.365096799191726,4.424071285044635,4.30729195531568
3.733456753734313,3.7063509486491877,3.993133868594681,3.7959218483615786,3.74530556019267,3.753707542349696
3.1384714822230113,3.1862105691426743,3.317496659643347,3.2265675143010157,3.338769069962781,3.0490572212972205
2.7680014549530156,2.7974291951433,2.957384850040981,2.951423331267308,3.065875491624608,2.6887783611959217
